EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
808422,SUTTER CO.,YUBA CITY SOUTH,02/02/2019,1750,Tornado, ,EF0,0,0,5000,0,CA,PST-8, ,134879,C,101,STO,0,0,Public, ,0.3,20,4.95,SSW,4.79,SSW,YUBA CITY SOUTH,02/02/2019,1755,39.05,-121.65,39.0526,-121.6508,"National Weather Service meteorologists confirmed an EF0 tornado touched down at approximately 5:50 pm pst on Saturday, February 2nd, just south of Yuba City, CA. This tornado touch down was very brief as it tracked to the north northwest. Radar data and the damage pattern were used to confirm the touchdown. Several trees were knocked down and there was minor roof damage to a home. Leaves and branches were completely stripped off one side of a tree.","A cold storm brought blizzard conditions in the mountains and severe thunderstorms with weak tornadoes, hail, flooding in the Central Valley. There was very heavy mountain snow, especially in the Sierra, with storm total snow accumulations to 6 to 8 feet. The heavy snow coupled with strong winds brought whiteout conditions and shut down major mountain roads such as I80. Snow accumulations with this cold storm extended down through the foothills, causing tens of thousands of homes to lose power and many schools to close.",22
798027,MADERA CO.,KNOWLES,02/15/2019,945,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,133307,C,39,HNX,0,0,Social Media, ,0.56,25,5.3,SE,5.29,SE,KNOWLES,02/15/2019,950,37.16,-119.81,37.1655,-119.8025,"An EF 0 tornado near Yosemite Lakes was determined by video and pictures posted on Facebook.","A deep moisture plume moved through central California on February 13 and 14 as a strong low pressure system approached the area. Heavy rainfall and strong southerly winds impacted the area as this moisture moved through the area. Several reports of winds gusts exceeding 60 mph were reported and snow levels rose to near 9000 feet which resulted in widespread flooding in the area and several road closures from flooding and debris flows were reported. A strong cold front pushed through the area during the morning of February 15 which resulted in snow levels plummeting to around 5000 feet. Thunderstorms broke out in the colder and unstable post-frontal airmass and several reports of small hail were observed in the San Joaquin Valley. In addition, a small EF 0 tornado briefly touched down n ear Yosemite Lakes and funnel clouds were observed in the San Joaquin Valley. A colder system moved into the area on February 16 and snow levels lowered further down to 1500 feet. Low elevation snowfall on February 16 and 17 resulted in numerous road closures and travel delays and there were several reports of 10 to 20 inches of new snowfall reported in the Southern Sierra Nevada between the evening of February 15 and the evening of February 17. Rainfall totals between February 13 and February 17 were generally between 3 and 7 inches of liquid precipitation in the higher elevations of the Southern Sierra Nevada with 2 to 5 inches in the adjacent foothills. Much of the San Joaquin Valley picked up between a half inch and an inch and a half of rainfall during this period while the Tehachapi Mountains generally picked up between 1 to 2 inches of liquid precipitation during the 5 day period.",23
801141,FRESNO CO.,MENDOTA,03/02/2019,1215,Tornado, ,EF0,0,0,20000,0,CA,PST-8, ,133725,C,19,HNX,0,0,NWS Storm Survey, ,0.17,10,0.86,NW,0.9,NW,MENDOTA,03/02/2019,1220,36.7574,-120.3926,36.7591,-120.3917,"NWS Storm Survey determined an EF0 tornado estimated at 70 mph with a path length of 300 yards and a width of 10 yards damaged three roofs between Valenzuela St. and the corner of San Pedro St. and Oxnard St. The time was confirmed from residents videos shared with NWS.","A strong Pacific storm system moved through central California on March 2. Light precipitation began ahead of the storm during the evening of March 1 then became moderate to locally heavy during the morning of March 2. As a cold front pushed through the area during the late morning and early afternoon hours, thunderstorms developed in the cooler post-frontal airmass producing areas of flooding as well as a small tornado near Mendota which caused minor roof damage to a few homes. Between 1 and 3 inches of liquid precipitation fell across most of the Southern Sierra Nevada. Snow levels were above 8000 feet for much of the event, but lowered to around 5000 feet behind the cold front on Tuesday afternoon. Much of the San Joaquin Valley and Kern County Mountains picked up half an inch to an inch of rain and the Kern County Deserts generally picked up between a tenth to a half an inch of rainfall. The storm moved east of the area by the morning of March 3.",24
807845,KERN CO.,RIDGECREST ARPT,04/16/2019,1500,Tornado, ,EF0,0,0,1000,0,CA,PST-8, ,134779,C,29,HNX,0,0,Trained Spotter, ,1.14,50,1.46,NW,1.92,SE,CHINA LAKE,04/16/2019,1505,35.6129,-117.6405,35.6273,-117.6304,"An EF0 touched down north of Bowman Rd. in Ridgecrest and tracked northeast. The tornado crossed Church Ave., then moved through a scrapyard and crossed into San Bernadino County.","A low pressure system tracked into the Pacific Northwest during the evening of April 15 dropping a cold front southward into central California. The front dropped southward during the morning of April 16 producing widespread precipitation across the area. Much of the San Joaquin valley picked up between 1 and 3 tenths of an inch of rainfall while much of the Southern Sierra Nevada and adjacent foothills picked up between a quarter to half an inch of liquid precipitation. The precipitation mainly fell as snow above 7000 feet with several locations picking up between 3 and 6 inches with local amounts up to 9 inches in Yosemite National Park. Post frontal thunderstorms brought locally strong wind gusts to the crest of the Southern Sierra Nevada in Tulare County. The thunderstorms later moved further southward into the Kern County Deserts. One thunderstorm produced a small tornado which touched down in Ridgecrest then tracked northeast into San Bernadino County. Strong winds associated with this system produced widespread gusts exceeding 40 mph with a few stations reporting gusts exceeding 60 mph. This system moved east of the area by the morning of April 17 giving way to drying conditions and diminished winds.",25
814686,SAN BERNARDINO CO.,SPANGLER,04/16/2019,1505,Tornado, ,EF0,0,0,1000,0,CA,PST-8, ,135785,C,71,VEF,0,0,Public, ,0.45,50,12.02,WNW,11.93,WNW,SPANGLER,04/16/2019,1510,35.6216,-117.6344,35.6273,-117.6304,"A landspout tornado entered San Bernardino County from Kern County and tracked roughly a half mile northeast before dissipating in open desert. One truck was damaged, and one window was broken out of a home.","A strong Pacific storm system brought unsettled weather to the Mojave Desert. A landspout caused minor damage along a half mile track in San Bernardino County.",26
821391,SAN DIEGO CO.,BOULDER OAKS,04/22/2019,1500,Tornado, ,EFU,0,0,0,0,CA,PST-8, ,136526,C,73,SGX,0,0,Broadcast Media, ,0.31,50,3.66,SW,3.84,SW,BOULDER OAKS,04/22/2019,1600,32.6965,-116.5286,32.692,-116.5282,"KUSI TV shared several photos of a waterspout over Lake Morena. Early a report and photo of a funnel cloud was capture on SDGE webcamera near Mt Laguna. No damage reported but water spray evident over the lake. Thunderstorms and cumulus clouds were in the vicinity.","An inside slider upper low brought moisture and instability to SoCal on April 22nd. Thunderstorms developed over the mountains and deserts. Heavy rain, thunder and lightning occurred in these storms. A waterspout was observed in Morena Lake and a webcam captured a possible funnel cloud over Mount Laguna.",27
814192,FRESNO CO.,WESTHAVEN,05/19/2019,1441,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,135691,C,19,HNX,0,0,NWS Storm Survey, ,0.35,100,2.15,SSE,2.09,SSE,WESTHAVEN,05/19/2019,1442,36.2,-119.99,36.2024,-119.9845,"NWS storm survey team determined that an EF0 tornado touched down 6 miles east of Huron and was on the ground for less than 1 minute. Radar velocity profiles estimated 70 mph winds. Video of the circulation was posted on several social media networks.","A strong upper level low pressure system moved into central California during the afternoon of May 18. A cold front associated with this system pushed across the area overnight bringing periods of moderate to locally heavy precipitation to the area with much of the area picking up between 0.75 and 2 inches of liquid precipitation. As a result, many long standing daily rainfall records were shattered on both May 18 and on May 19. The precipitation mainly fell as snow above 6000 feet, and brought an additional 8 to 14 inches of snow to much of the higher Sierra Nevada range from Yosemite Park southward. Thunderstorms broke out across the San Joaquin Valley in the unstable post-frontal airmass during the afternoon of May 19. There were several reports of small hail and locally heavy rainfall from areas impacted by these thunderstorms. One strong cell produced a small EF0 tornado near Huron as well as some wind damage.",28
816579,KERN CO.,BENA,06/02/2019,1619,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,136079,C,29,HNX,0,0,Public, ,0.2,50,4.96,WSW,5.22,WSW,BENA,06/02/2019,1622,35.32,-118.76,35.3172,-118.7634,"A small EF0 tornado touched down in a rural area east of Bakersfield and northeast of Lamont. The tornado tracked southwestward for around 300 yards.","An upper level low pressure system remained nearly stationary over southern California and continued to spread wrap around moisture into the area. This resulted in another afternoon of showers and thunderstorms on June 2. One cell produced a tornado east of Bakersfield while several others produced heavy rainfall and small hail. A slow moving thunderstorm produced flash flooding in downtown Coalinga which damaged several structures. The low moved east on June 3 and 4 which resulted in less moisture spreading  into the area and fewer thunderstorms on the following afternoons.",29
860470,YOLO CO.,DAVIS,09/28/2019,1637,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,143256,C,113,STO,0,0,Public, ,1.7,1,2,N,2,N,DAVIS,09/28/2019,1650,38.579,-121.75,38.579,-121.75,"A tornado was reported by a University of California Davis atmospheric science student. The student was reported to be east of highway 101a and highway 29 around 5:41 pm pst and filmed the tornado.","An unseasonably cold upper level low pressure system brought showers and thunderstorms to the Valley, which brought accumulating and damaging hail and a weak tornado to the Davis. High elevation snow was observed as well.",30
863993,VENTURA CO.,VENTURA,12/25/2019,2100,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,143936,C,111,LOX,0,0,NWS Storm Survey, ,0.84,7,3.13,SSE,2.36,S,VENTURA,12/25/2019,2115,34.2356,-119.2588,34.246,-119.2664,"A strong thunderstorm generated a weak tornado over Ventura Harbor (in Ventura county). Only very minor damage was reported.","A powerful winter storm brought significant rain, snow and wind to the area. Rainfall totals ranged from 1 to 2 inches across coastal and valleys areas with 2 to 4 inches in the foothills and mountains. With snow levels dropping to between 2500 and 3500 feet, significant snowfall was reported in the mountains (up to 1 to 2 feet) and even the Antelope Valley (4 to 8 inches). Numerous road closures due to winter storm conditions were reported, including Interstate 5 through the Grapevine as well as Highways 14 and 138. Additionally, thunderstorms generated a waterspout over the coastal waters as well as a very weak tornado over Ventura Harbor.",31
898112,SACRAMENTO CO.,MICHIGAN BAR,05/18/2020,1121,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,148727,C,67,STO,0,0,Public, ,0.1,20,4.08,SSW,4.08,SSW,MICHIGAN BAR,05/18/2020,1126,38.4,-121.04,38.4,-121.04,"This is an update to Ione funnel cloud local storm report that was previously sent. A member of the public reported a brief tornado near Ione from 12:21 pm to 12:26pm on May 18, 2020. Location and timing are approximate.","A late season storm brought showers, thunderstorms, and high elevation snow to the region. Thunderstorms brought heavy rain, copious amounts of small and accumulating hail, funnel clouds, and even a weak tornado to interior northern California.",32
916656,LASSEN CO.,PLUMAS,08/15/2020,1230,Tornado, ,EF1,0,0,0,0,CA,PST-8, ,152203,C,35,REV,0,0,NWS Storm Survey, ,0.43,137,3.36,WSW,3.03,WSW,PLUMAS,08/15/2020,1234,39.7313,-120.1284,39.7301,-120.1209,"A mesoanticyclone embedded within a deep pyrocumulonimbus updraft inside the Loyalton wildfire perimeter generated an EF1 rated anticyclonic tornado that snapped (DI 28, DOD 4) and uprooted (DI 28, DOD 3) several Jeffrey pine trees along a 0.43-mile path within Roberts Canyon. The tornado spun up 0.15 miles north-northeast of the intersection of Forest Service Road 182 and Forest Service Road 31182 and dissipated 0.44 miles east of the aforementioned intersection. The damage path had a maximum width of 137 yards. No injuries or deaths occurred with this tornado.","Dry conditions and anomalously low fuel moisture, in combination with an unstable low-to-mid-level atmosphere, allowed the Loyalton wildfire to develop extreme fire behavior on the afternoon of 15 August 2020. Robust heat and moisture fluxes from the wildfire caused rapid smoke plume deepening and lofting of pyrometeors above the lifting condensation level, which led to the formation of two vertically extensive pyrocumulonimbi and three tornadoes.",33
916709,LASSEN CO.,COYOTEVILLE,08/15/2020,1304,Tornado, ,EF1,0,0,0,0,CA,PST-8, ,152203,C,35,REV,0,0,NWS Storm Survey, ,0.09,20,31.62,ENE,31.61,ENE,COYOTEVILLE,08/15/2020,1308,39.7239,-120.1303,39.7226,-120.1299,"A mesoanticyclone embedded within a deep pyrocumulonimbus updraft inside the Loyalton wildfire perimeter generated an EF1 rated anticyclonic tornado that snapped several quaking aspen trees (DI 27, DOD 4) along a 0.09-mile path on the northeast facing slope of Roberts Canyon. The tornado spun up 0.37 miles south-southwest of the intersection of Forest Service Road 182 and Forest Service Road 31182 and dissipated 0.46 miles south-southwest of the aforementioned intersection. The damage path had a maximum width of 20 yards. No injuries or deaths occurred with this tornado.","Dry conditions and anomalously low fuel moisture, in combination with an unstable low-to-mid-level atmosphere, allowed the Loyalton wildfire to develop extreme fire behavior on the afternoon of 15 August 2020. Robust heat and moisture fluxes from the wildfire caused rapid smoke plume deepening and lofting of pyrometeors above the lifting condensation level, which led to the formation of two vertically extensive pyrocumulonimbi and three tornadoes.",34
916735,LASSEN CO.,PLUMAS,08/15/2020,1341,Tornado, ,EFU,0,0,0,0,CA,PST-8, ,152203,C,35,REV,0,0,NWS Storm Survey, ,3.16,156,2.1,SW,1.07,NE,PLUMAS,08/15/2020,1410,39.731,-120.1009,39.7615,-120.0565,"Bystanders along CA 70 and US 395 near Hallelujah Junction captured multiple videos and photographs of an anticyclonically rotating tornado pendant to the base of a pyrocumulonimbus cloud. The tornado caused no damage from which the NWS could assign an EF-scale rating as it traversed across an area of burned sagebrush. From photographs and video evidence, the approximate path of the tornado was calculated. The tornado traveled along a 3.16-mile path from the head of Roberts Canyon to 1.33 miles southwest of Hallelujah Junction. The maximum path width was approximately 156 yards. No injuries or deaths occurred with this tornado.","Dry conditions and anomalously low fuel moisture, in combination with an unstable low-to-mid-level atmosphere, allowed the Loyalton wildfire to develop extreme fire behavior on the afternoon of 15 August 2020. Robust heat and moisture fluxes from the wildfire caused rapid smoke plume deepening and lofting of pyrometeors above the lifting condensation level, which led to the formation of two vertically extensive pyrocumulonimbi and three tornadoes.",35
921844,MADERA CO.,CENTRAL CAMP,09/05/2020,1417,Tornado, ,EF2,0,0,0,0,CA,PST-8, ,152993,C,39,HNX,0,0,NWS Storm Survey, ,12.02,50,7.69,E,11.47,ENE,BEASORE,09/05/2020,1437,37.35,-119.34,37.5218,-119.3056,"Storm survey conducted by on site NWS IMET. EF2 damage just north of Mammoth Pool, inside Wagner Campground and near Chawanakee Joint Elementary School. Multiple 2 foot diameter trees were snapped 20-30 feet up with branches and bark removed. The firewhirl prodcued estimated winds at 115-125 mph.","The Creek fire started at 633 pm PDT on September 4th (Labor Day Weekend) in the vicinity of Big Creek, California near the town of Shaver Lake. The fire was in an area of very heavy tree mortality in the Sierra National Forest. The fire had explosive grown on September 5th and 6th under excessive heat and low humidity, but not much wind. The fire became plume dominated on the 5th and column collapses were noted by AlertFire Cameras late on the 5th within the extremely unstable environment. Damaging fire whirls occurred just north of Mammoth Pool with ground survey estimated winds at 115-125 mph, and near Huntington Lake with patterns indicating winds of 90-107 mph. By the evening of September 6th, the fire fire had grown to 73,278 acres. Extensive smoke|allowed the fire to slow some by Monday and Tuesday September 7th-8th, however the fore continued to grow, reaching nearly 153,000 acres by September 9th. Around this time, the complexity of the incident necessitated management of the fire to be split into a north zone and a south zone with 2 overhead teams assigned. The fire closed Highway 168 and may local roads and there were evacuations of as many as 45,000 people. Hundreds of people were rescued by California National Guard helicopters from the Mammoth Pool area and also from the China Peak ski resort. Hot ands dry conditions under strong high pressure continued throughout the remainder of September with extensive smoke often hampering air operations. By the end of September the fire had burned 307,051 acres and had destroyed 853 structures and damaged 64 others. Cost of containment was $106 Million. The fire continued to burn into November.",36
921845,FRESNO CO.,CEDAR CREST,09/05/2020,1629,Tornado, ,EF1,0,0,0,0,CA,PST-8, ,152993,C,19,HNX,0,0,NWS Storm Survey, ,1.12,25,0,N,1.02,NW,LAKESHORE,09/05/2020,1639,37.25,-119.2,37.2598,-119.1838,"Storm survey conducted by on site NWS IMET near Huntington Lake indicating winds of 90-107 mph consistent with an EF1 tornado. The firewhirl was a result of unprecedented fire behavior. Video and pictures show large live 15 inch diameter trees snapped. Several large root balls from the trees were completely pulled out of the ground.","The Creek fire started at 633 pm PDT on September 4th (Labor Day Weekend) in the vicinity of Big Creek, California near the town of Shaver Lake. The fire was in an area of very heavy tree mortality in the Sierra National Forest. The fire had explosive grown on September 5th and 6th under excessive heat and low humidity, but not much wind. The fire became plume dominated on the 5th and column collapses were noted by AlertFire Cameras late on the 5th within the extremely unstable environment. Damaging fire whirls occurred just north of Mammoth Pool with ground survey estimated winds at 115-125 mph, and near Huntington Lake with patterns indicating winds of 90-107 mph. By the evening of September 6th, the fire fire had grown to 73,278 acres. Extensive smoke|allowed the fire to slow some by Monday and Tuesday September 7th-8th, however the fore continued to grow, reaching nearly 153,000 acres by September 9th. Around this time, the complexity of the incident necessitated management of the fire to be split into a north zone and a south zone with 2 overhead teams assigned. The fire closed Highway 168 and may local roads and there were evacuations of as many as 45,000 people. Hundreds of people were rescued by California National Guard helicopters from the Mammoth Pool area and also from the China Peak ski resort. Hot ands dry conditions under strong high pressure continued throughout the remainder of September with extensive smoke often hampering air operations. By the end of September the fire had burned 307,051 acres and had destroyed 853 structures and damaged 64 others. Cost of containment was $106 Million. The fire continued to burn into November.",37
930947,BUTTE CO.,BLOOMER,11/18/2020,1355,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,154538,C,7,STO,0,0,Public, ,0.47,3,3.48,WNW,3.89,WNW,BLOOMER,11/18/2020,1415,39.65,-121.56,39.6555,-121.5651,"A tornado was reported by multiple public sources. A chain link fence was knocked over and a few tree branches fell. No other damage has been reported. Tornado width and path is estimated.","Low pressure formed off the coast of California and tapped into tropical moisture which lead to widespread Valley rain, mountain snow, and eventually even thunderstorm development over interior northern California. Valley rain amounts generally ranged from 0.25 to 1.0 inch of rain while foothill locations received 1.0 to 4.0 inches of rain. High elevation mountain snow was bountiful too with most sites reporting 1 to 2 feet of snow. The next day, behind the main front, widespread showers and thunderstorms developed on Nov 19.",38
930948,EL DORADO CO.,DUGAN,11/18/2020,1530,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,154538,C,17,STO,0,0,Public, ,4.39,2,3.4,NW,0.34,S,FRENCHTOWN,11/18/2020,1550,38.63,-121,38.6452,-120.921,"A funnel cloud briefly touched down near this location with no damage reported. Location is estimated based on radar. Tornado width is also estimated.","Low pressure formed off the coast of California and tapped into tropical moisture which lead to widespread Valley rain, mountain snow, and eventually even thunderstorm development over interior northern California. Valley rain amounts generally ranged from 0.25 to 1.0 inch of rain while foothill locations received 1.0 to 4.0 inches of rain. High elevation mountain snow was bountiful too with most sites reporting 1 to 2 feet of snow. The next day, behind the main front, widespread showers and thunderstorms developed on Nov 19.",39
940315,TEHAMA CO.,HENLEYVILLE,01/04/2021,1334,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,155665,C,103,STO,0,0,Fire Department/Rescue, ,0.78,3,0.87,SW,1.62,SSW,HENLEYVILLE,01/04/2021,1339,39.96,-122.33,39.9492,-122.334,"A possible tornado touchdown was reported by a member of the public in western Corning, with multiple trees knocked down, a barn and other buildings damaged, and a power pole knocked down. Calfire dispatched to the area for power line damage also observed downed trees around the intersection of Apple Rd and Simpson Rd. Tornado track, width, and timing estimated by radar and storm reports.","A trough from the Gulf of Alaska brought Valley rain, mountain snow, and thunderstorms to northern California. The system hit in two waves, the initial frontal passage followed the trough axis moving over northern California. Clearing behind the cold front allowed for a favorable thunderstorm environment to develop, which would eventually lead to two confirmed tornadoes for interior northern California. Snow levels with this system started around 5,000 and 6,500 feet and dropped down to 4,000 and 4,500 feet.",40
940318,TEHAMA CO.,VINA,01/04/2021,1440,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,155665,C,103,STO,0,0,Fire Department/Rescue, ,2.66,3,2.53,NE,5.13,NE,VINA,01/04/2021,1450,39.9562,-122.0167,39.9749,-121.9729,"A tornado was sited on the ground out in an open field near Vina by Calfire. No damage has been reported. Multiple photos and videos confirm a tornado in clear contact with the ground. Tornado track, width, and duration estimated by radar and reports.","A trough from the Gulf of Alaska brought Valley rain, mountain snow, and thunderstorms to northern California. The system hit in two waves, the initial frontal passage followed the trough axis moving over northern California. Clearing behind the cold front allowed for a favorable thunderstorm environment to develop, which would eventually lead to two confirmed tornadoes for interior northern California. Snow levels with this system started around 5,000 and 6,500 feet and dropped down to 4,000 and 4,500 feet.",41
955153,TEHAMA CO.,KIRKWOOD,04/25/2021,1645,Tornado, ,EF0,0,0,10000,20000,CA,PST-8, ,158025,C,103,STO,0,0,Public, ,2.02,50,2.65,SE,4.25,ESE,KIRKWOOD,04/25/2021,1700,39.8205,-122.1381,39.82,-122.1,"There was an EF-0 tornado that touched down in Tehama County on Sunday evening around 5:45 pm in the town of Capay, just north of Orland and the Glenn County border. This was video-recorded by a resident in a nearby field between Watkins Rd. and Capay Rd. No damage was observed in this 15 second touchdown.||The tornado touched down again about 2 miles to the east, on Post Ave between 4th and 5th Avenues. Minor damage was reported at 2 homes, including a damaged carport, roof tiles, sheds, and trees. There were also around 40 orchard trees damaged or uprooted.","There was an EF-0 tornado that touched down in Tehama County on Sunday evening around 5:45 pm in the town of Capay, just north of Orland and the Glenn County border. This was video-recorded by a resident in a nearby field between Watkins Rd. and Capay Rd. No damage was observed in this 15 second touchdown.||The tornado touched down again about 2 miles to the east, on Post Ave between 4th and 5th Avenues. Minor damage was reported at 2 homes, including a damaged carport, roof tiles, sheds, and trees. There were also around 40 orchard trees damaged or uprooted.",42
990992,LOS ANGELES CO.,LLANO,09/09/2021,1558,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,164149,C,37,LOX,0,0,Trained Spotter, ,1.79,9,4.25,ENE,5.24,ENE,LLANO CRYSTAL ARPT,09/09/2021,1615,34.5203,-117.7595,34.5059,-117.7334,"A weather spotter reported a weak tornado about 4 miles south-southeast of Lake Los Angeles. No damage was reported.","A weak tornado (or landspout) developed near the community of Lake Los Angeles. No damage was reported.",43
1024940,SAN JOAQUIN CO.,TERMINOUS,04/21/2022,1220,Tornado, ,EFU,0,0,0,0,CA,PST-8, ,169135,C,77,STO,0,0,NWS Storm Survey, ,0.02,16.67,1.29,ESE,1.29,ESE,TERMINOUS,04/21/2022,1221,38.11,-121.48,38.11,-121.48,"A brief, weak EF-U tornado touched down in a field with no reports of damage or injury.  Video evidence received from trained weather spotter. Peak wind unknown with a width of  less than 50 feet and path length of less than 100 feet.","A weather system brought snow to the Sierra Nevada and southern Cascades as well as severe weather to the Central Valley. Chain controls and mountain travel delays were observed. Chain controls were in effect on I-80 from 11:50 pm on the 20th through 10:00 am on the 22nd.",44
1054681,RIVERSIDE CO.,DESERT CENTER,08/28/2022,1335,Tornado, ,EFU,0,0,0,0,CA,PST-8, ,173904,C,65,PSR,0,0,Trained Spotter, ,0.17,50,1.89,NNE,2.01,NNE,DESERT CENTER,08/28/2022,1340,33.7463,-115.3909,33.7484,-115.3925,"Images and videos showed a nearly stationary landspout over an open area north of Lake Tamarisk Desert Resort in Desert Center. No damage or injuries were reported.","Isolated thunderstorms developed near Desert Center during the afternoon hours on the 28th as daytime heating combined orographic forcing aided in convective development. MLCAPE values upwards of 2,000-2,500 J/kg allowed these thunderstorms to become strong to severe. Adequate surface vorticity in place was enough for a landspout tornado to develop in Desert Center. Weak steering flow allowed for this landspout to remain over an open area with little movement. No damage or injuries were reported.",45
1059255,RIVERSIDE CO.,LAKE ELSINORE,10/08/2022,1325,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,174746,C,65,SGX,0,0,Public, ,1.56,50,5,E,0.82,ENE,SUN CITY,10/08/2022,1432,33.7,-117.213,33.7024,-117.1861,"An EF-0 landspout occurred from Menifee to Southern Canyon Lake along Highway 78. The landspout tracked across mostly open space before dissipating near I-15. Minor damage reported. Half inch hail was also reported.","Monsoonal flow led to several days of thunderstorms October 7 and 8. Riverside County saw the highest impacts, with several reports of small hail, funnel clouds and a landspout tornado.",46
1062971,SACRAMENTO CO.,NEED,11/08/2022,1340,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,175329,C,67,STO,0,0,Law Enforcement, ,0.8,400,1.29,WNW,1.29,WNW,NEED,11/08/2022,1345,38.33,-121.32,38.33,-121.32,"A weak tornado touched down near Highway 99 and Arno Rd., about 4 miles NNW of Galt. The California Highway Patrol reported a tin roof from a barn blown off and downed powerlines over Arno Rd. and a bus had windows blown out. Maximum estimated wind speeds were 70 mph. Path length was approximately 0.8 miles, path width 400 yards,  |from preliminary information.","A storm system brought heavy snow to the Sierra Nevada and southern Cascades. Reports of 15 to 44 inches of new snow were received in the northern Sierra, with heavy snow reported down to around 3000 feet in the southern Cascades. Northbound Interstate 5 was closed 10 miles north of Fawndale for approximately 5 hours on the night of the 7th and again for about 4 hours on the 8th due to winter weather conditions. During the event, chain controls were in place on Interstate 5, Interstate 80, US Highway 50 and other mountain highways. A brief EF-0 tornado was confirmed 4 miles north northwest of Galt on the morning of the 8th, with minor damage reported.",47
1078867,CALAVERAS CO.,FELIX,01/10/2023,410,Tornado, ,EF1,0,0,0,0,CA,PST-8, ,177375,C,9,STO,0,0,NWS Storm Survey, ,0.39,40,4.23,NNW,4.44,NNW,FELIX,01/10/2023,415,38.0834,-120.7581,38.0882,-120.7545,"A brief EF-1 tornado touched down near a small reservoir and Hogan Dam Road and continued NE for approximately 0.4 miles. It caused extensive tree damage to white oak and pine trees with trees uprooted and topped. The approximate path length was 0.4 miles with a path width of 50 yards and max winds of 90 mph.","A major winter storm brought strong winds with moderate to heavy rain bringing renewed flooding of already elevated waterways. There was flooding of roadways, urban areas, rivers, streams and creeks, with rockslides and mudslides also reported. There were dangerous mountain travel conditions with snow levels around 4000 feet and 3 to 5 feet of storm total snowfall above 6000 feet.  Winds gusted up to 60-70 mph in the Central Valley. In the mountains there were gusts up to 80 to 115 mph, which coupled with heavy snow, brought whiteout conditions. There were widespread trees down across the area, blocking roads and causing numerous power outages. There were thunderstorms on the 10th with a tornado in Calaveras County and straight line wind damage and small hail reported in the northern San Joaquin Valley.",48
1078470,SACRAMENTO CO.,CLAY,01/14/2023,1400,Tornado, ,EF0,0,0,25000,0,CA,PST-8, ,177355,C,67,STO,0,0,NWS Storm Survey, ,0.3,50,1.77,ESE,1.77,ESE,CLAY,01/14/2023,1402,38.32,-121.14,38.32,-121.14,"A brief, weak tornado touched down and caused damage to 3 residences along Kirkwood Street to the east of Herald. Roof damage to two garages was observed. An RV shelter and dog kennels were lifted up off the ground and sustained damage.","A major winter storm in mid-January brought widespread rain, heavy mountain snow, gusty winds, flooding and significant mountain travel impacts. Thunderstorms developed on January 14, producing funnel clouds and a tornado in Sacramento County. Downed trees and roadway flooding were also reported.",49
1084329,LOS ANGELES CO.,CERRITOS,02/23/2023,1130,Tornado, ,EF0,0,0,0,0,CA,PST-8, ,178226,C,37,LOX,0,0,Broadcast Media, ,0.07,15,2.15,NNW,2.08,NNW,CERRITOS,02/23/2023,1135,33.91,-117.98,33.909,-117.9799,"Multiple reports of tree damage, associated with a non-supercell tornado, south of East Whitter. The tornado was very small and no injuries were reported.","A powerful winter storm brought heavy rain, heavy snow and strong winds to Southwestern California. Rainfall totals ranged from 2 to 5 inches across coastal and valleys areas with 4 to 10 inches across the foothills and mountains. Snow levels dropped down, resulting in significant snowfall across the mountains. Below 5000 feet, 6 to 12 inches of snow was reported while the resort level (greater than 6000 feet) received 2 to 5 feet of snowfall. With the snowfall and strong winds, a Blizzard Warning was issues for the mountains of Ventura and Los Angeles counties. As for winds, peak gusts of 60 to 80 MPH were reported.",50
