EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
618069,MONROE CO.,KEY COLONY BEACH,01/08/2016,630,Tornado, ,EF0,0,0,2000,0,FL,EST-5, ,103405,C,87,KEY,0,0,Local Official, ,0.09,20,1,NNE,1,NNE,KEY COLONY BEACH,01/08/2016,631,24.7315,-81.0139,24.7324,-81.0128,"A waterspout was observed as a condensation funnel cloud over a marine basin approximately 630 am EST north of Key Colony Beach and just west of the Coco Plum Drive causeway.   The waterspout was observed crossing the causeway as a tornado at a seafood distribution business damaging a metal overhang.  Tarps and canvas coverings on vessels docked in the adjacent marina were partially or completely removed, with a few torn.   No structural damage to buildings or vessels was observed.  The tornado exited the causeway as a waterspout and dissipated very shortly thereafter.","A waterspout associated with a developing rain shower moved northeast and made landfall as a tornado over a causeway in the Coco Plum section of the City of Marathon, Florida.  Minor damage resulted as the tornado exited the causeway and dissipated as a waterspout.",114
607557,LEE CO.,SAINT JAMES CITY,01/09/2016,1840,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101524,C,71,TBW,0,0,Emergency Manager, , , ,2,NNW,2,NNW,SAINT JAMES CITY,01/09/2016,1840,26.5327,-82.0881,26.5327,-82.0881,"Lee County Emergency Management reported some roof and carport damage to a home on Pine Island.","A band of showers and thunderstorms moved across southwest Florida ahead of a cold front. One of these storms produced an EF-2 tornado and severe wind gusts in Lee county.",115
607553,LEE CO.,MATLACHA,01/09/2016,1845,Tornado, ,EF2,0,3,2000000,0,FL,EST-5, ,101524,C,71,TBW,0,0,NWS Storm Survey, ,3.35,182,4,SSE,5,NNE,PUNTA RASSA,01/09/2016,1852,26.57,-82.037,26.575,-81.983,"NWS Storm Survey revealed EF-2 tornado damage in the western sections of Cape Coral. The tornado damaged 178 structures in total. One home was completely destroyed while 14 sustained major damage and another 163 sustained minor damage. The minor damage mainly consisted of roof damage and destroyed pool cages. Over 100 power poles were knocked down along the tornado's path along with many trees. The tornado injured three people while it was on the ground for about 7 minutes.","A band of showers and thunderstorms moved across southwest Florida ahead of a cold front. One of these storms produced an EF-2 tornado and severe wind gusts in Lee county.",116
607345,LEE CO.,FT MYERS BEACH,01/09/2016,1935,Thunderstorm Wind,59.00, ,0,0,0,0,FL,EST-5,EG,101524,C,71,TBW,0,0,Mesonet, , , ,3,NNW,3,NNW,FT MYERS BEACH,01/09/2016,1935,26.49,-81.96,26.49,-81.96,"A home weather station recorded a 68 knot thunderstorm wind gust.","A band of showers and thunderstorms moved across southwest Florida ahead of a cold front. One of these storms produced an EF-2 tornado and severe wind gusts in Lee county.",117
608589,GULF CO.,WHITE CITY,01/15/2016,412,Thunderstorm Wind,50.00, ,0,0,2000,0,FL,CST-6,EG,101773,C,45,TAE,0,0,911 Call Center, , , ,2,SW,2,SW,WHITE CITY,01/15/2016,412,29.855,-85.25,29.855,-85.25,"A power line was blown down at Highway 71 and Industrial Road.  Monetary damage was estimated.","A strong upper level trough and surface cold front moved through the region during the early morning hours of January 15th. A squall line developed ahead of the front and produced some wind damage.",118
608590,FRANKLIN CO.,THIRTEEN MILE,01/15/2016,520,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101773,C,37,TAE,0,0,911 Call Center, , , ,1,NW,1,NW,THIRTEEN MILE,01/15/2016,520,29.7092,-85.1999,29.7092,-85.1999,"A tree was blown down on County Road 58 near the border of Franklin and Gulf counties.","A strong upper level trough and surface cold front moved through the region during the early morning hours of January 15th. A squall line developed ahead of the front and produced some wind damage.",119
608591,FRANKLIN CO.,BUCK SIDING,01/15/2016,535,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101773,C,37,TAE,0,0,911 Call Center, , , ,1,SSW,1,SSW,BUCK SIDING,01/15/2016,535,29.8699,-84.9757,29.8699,-84.9757,"A tree was blown down at Highway 65 and Bloody Bluff Road.","A strong upper level trough and surface cold front moved through the region during the early morning hours of January 15th. A squall line developed ahead of the front and produced some wind damage.",120
608592,FRANKLIN CO.,CARRABELLE,01/15/2016,600,Thunderstorm Wind,50.00, ,0,0,1000,0,FL,EST-5,EG,101773,C,37,TAE,0,0,Emergency Manager, , , ,1,S,1,S,CARRABELLE,01/15/2016,600,29.84,-84.66,29.84,-84.66,"Damage occurred to one of the river navigation lights at the mouth of the Carrabelle River.  The damage cost was estimated.","A strong upper level trough and surface cold front moved through the region during the early morning hours of January 15th. A squall line developed ahead of the front and produced some wind damage.",121
608593,WAKULLA CO.,CRAWFORDVILLE,01/15/2016,624,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101773,C,129,TAE,0,0,911 Call Center, , , ,0,W,0,W,CRAWFORDVILLE,01/15/2016,624,30.1696,-84.3763,30.1696,-84.3763,"A tree was blown down on Crawfordville Highway.","A strong upper level trough and surface cold front moved through the region during the early morning hours of January 15th. A squall line developed ahead of the front and produced some wind damage.",122
608594,TAYLOR CO.,HAMPTON SPRINGS,01/15/2016,730,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101773,C,123,TAE,0,0,911 Call Center, , , ,4,SSE,4,SSE,HAMPTON SPRINGS,01/15/2016,730,30.03,-83.63,30.03,-83.63,"A tree was blown down at Courtney Grade Road near Puckett Road.","A strong upper level trough and surface cold front moved through the region during the early morning hours of January 15th. A squall line developed ahead of the front and produced some wind damage.",123
611012,COLUMBIA CO.,LAKE CITY,01/15/2016,745,Lightning, , ,0,1,0,0,FL,EST-5, ,102208,C,23,JAX,1,0,Emergency Manager, , , ,1,NW,1,NW,LAKE CITY,01/15/2016,745,30.19,-82.64,30.19,-82.64,"A teacher's aide was struck by lightning at Westside Elementary School in Lake City. It was reported that this employee was holding an umbrella and sparks were observed rising from the umbrella. Another staff member was indirectly affected by the lightning strike and reported numbness and tingling. The two were injured but released from a local hospital.","Widespread pre-frontal rainfall with embedded thunderstorms moved across the Suwannee River Valley during the early morning hours generally from 6 am through 9 am.",124
611014,FLAGLER CO.,PALM COAST,01/15/2016,945,Thunderstorm Wind,35.00, ,0,0,200,0,FL,EST-5,EG,102208,C,35,JAX,0,0,Emergency Manager, , , ,0,N,0,N,PALM COAST,01/15/2016,1045,29.57,-81.21,29.57,-81.21,"Thunderstorm wind gusts of 35 to 40 mph were reported across Palm Coast as a broken squall line moved across the area. These winds blew down large tree limbs in some areas. The cost of damage was estimated for Storm Data.","Widespread pre-frontal rainfall with embedded thunderstorms moved across the Suwannee River Valley during the early morning hours generally from 6 am through 9 am.",125
609052,SARASOTA CO.,GULF SHRS,01/15/2016,1100,Thunderstorm Wind,50.00, ,0,0,50000,0,FL,EST-5,EG,101853,C,115,TBW,0,0,Broadcast Media, , , ,1,NE,1,NE,GULF SHRS,01/15/2016,1100,27.0586,-82.4134,27.0586,-82.4134,"Broadcast media relayed reports and pictures of a metal roof ripped off a strip mall in Venice, with a portion of the roof landing on cars in the parking lot.","A low pressure system offshore of Alabama lifted a warm front across Florida during the late morning hours. The southern portion of the peninsula was in the warm sector with a very moist and unstable airmass in place. Severe thunderstorms produced areas of straight-line wind damage along with a brief tornado.",126
609325,LEE CO.,WHISKEY CREEK,01/15/2016,1110,Tornado, ,EF1,0,0,200000,0,FL,EST-5, ,101853,C,71,TBW,0,0,NWS Storm Survey, ,0.19,45,2,SSW,2,SSW,WHISKEY CREEK,01/15/2016,1112,26.5503,-81.9126,26.552,-81.9102,"NWS Storm Survey detected EF-1 tornado damage across a small portion of Lee County. A roof was partially torn off a condo in the Whiskey Creek area. Damage was also seen to a few palm trees in the area. Four structures sustained damage.","A low pressure system offshore of Alabama lifted a warm front across Florida during the late morning hours. The southern portion of the peninsula was in the warm sector with a very moist and unstable airmass in place. Severe thunderstorms produced areas of straight-line wind damage along with a brief tornado.",127
609326,LEE CO.,SOUTHWEST INTERNATIONAL AIRPORT,01/15/2016,1114,Thunderstorm Wind,50.00, ,0,0,75000,0,FL,EST-5,EG,101853,C,71,TBW,0,0,Broadcast Media, , , ,3,NNE,3,NNE,SOUTHWEST INTERNATIONAL AIRPORT,01/15/2016,1114,26.57,-81.75,26.57,-81.75,"Numerous reports were received of trees and large branches down in Gateway from thunderstorm wind gusts. Lee County Emergency management later reported damage to a few pool cages within Gateway.","A low pressure system offshore of Alabama lifted a warm front across Florida during the late morning hours. The southern portion of the peninsula was in the warm sector with a very moist and unstable airmass in place. Severe thunderstorms produced areas of straight-line wind damage along with a brief tornado.",128
609048,LEE CO.,SOUTHWEST INTERNATIONAL AIRPORT,01/15/2016,1123,Thunderstorm Wind,52.00, ,0,0,0,0,FL,EST-5,MG,101853,C,71,TBW,0,0,ASOS, , , ,0,NE,0,NE,SOUTHWEST INTERNATIONAL AIRPORT,01/15/2016,1123,26.5337,-81.7557,26.5337,-81.7557,"The ASOS at Southwest International Airport (KRSW) measured a 52 knot thunderstorm wind gust.","A low pressure system offshore of Alabama lifted a warm front across Florida during the late morning hours. The southern portion of the peninsula was in the warm sector with a very moist and unstable airmass in place. Severe thunderstorms produced areas of straight-line wind damage along with a brief tornado.",129
609327,LEE CO.,BUCKINGHAM,01/15/2016,1130,Thunderstorm Wind,70.00, ,0,0,300000,0,FL,EST-5,EG,101853,C,71,TBW,0,0,NWS Storm Survey, , , ,5,S,5,S,BUCKINGHAM,01/15/2016,1130,26.6,-81.72,26.6,-81.72,"An NWS and Lee County Emergency Management storm survey found numerous homes that sustained straight-line wind damage. Damage included roof damage, fascia and pieces of lanai and pool screen enclosures being ripped from houses. Storm survey estimates winds were near 80 mph.","A low pressure system offshore of Alabama lifted a warm front across Florida during the late morning hours. The southern portion of the peninsula was in the warm sector with a very moist and unstable airmass in place. Severe thunderstorms produced areas of straight-line wind damage along with a brief tornado.",130
609328,LEE CO.,LEHIGH ACRES,01/15/2016,1135,Thunderstorm Wind,70.00, ,0,0,40000,0,FL,EST-5,EG,101853,C,71,TBW,0,0,NWS Storm Survey, , , ,2,NE,2,NE,LEHIGH ACRES,01/15/2016,1135,26.62,-81.6,26.62,-81.6,"An NWS and Lee County Emergency Management storm survey found straight-line wind damage on Sheldon Avenue. A few large trees were uprooted, one home had some shingles blown off and a metal shed was blown over.","A low pressure system offshore of Alabama lifted a warm front across Florida during the late morning hours. The southern portion of the peninsula was in the warm sector with a very moist and unstable airmass in place. Severe thunderstorms produced areas of straight-line wind damage along with a brief tornado.",131
609329,DE SOTO CO.,LANSING,01/15/2016,1140,Thunderstorm Wind,55.00, ,0,0,100000,0,FL,EST-5,EG,101853,C,27,TBW,0,0,State Official, , , ,3,SSW,3,SSW,LANSING,01/15/2016,1140,27.21,-81.92,27.21,-81.92,"The DeSoto County Sheriff's Office reported numerous powerlines down in Arcadia along with moderate roof damage to 3 homes and minor damage to 17 homes.","A low pressure system offshore of Alabama lifted a warm front across Florida during the late morning hours. The southern portion of the peninsula was in the warm sector with a very moist and unstable airmass in place. Severe thunderstorms produced areas of straight-line wind damage along with a brief tornado.",132
609459,LEE CO.,SOUTHWEST INTERNATIONAL AIRPORT,01/15/2016,1150,Thunderstorm Wind,50.00, ,0,0,100000,0,FL,EST-5,EG,101853,C,71,TBW,0,0,Broadcast Media, , , ,2,WNW,2,WNW,SOUTHWEST INTERNATIONAL AIRPORT,01/15/2016,1150,26.5416,-81.7924,26.5416,-81.7924,"A local TV station in Fort Myers reported significant damage to tents and audio/video equipment outside of a Harley-Davidson dealership. The American Cancer Society was preparing for an annual ball at that location.","A low pressure system offshore of Alabama lifted a warm front across Florida during the late morning hours. The southern portion of the peninsula was in the warm sector with a very moist and unstable airmass in place. Severe thunderstorms produced areas of straight-line wind damage along with a brief tornado.",133
610437,PALM BEACH CO.,LOXAHATCHEE,01/15/2016,1316,Funnel Cloud, , ,0,0,0,0,FL,EST-5, ,102117,C,99,MFL,0,0,Law Enforcement, , , ,6,WNW,6,WNW,LOXAHATCHEE,01/15/2016,1316,26.72,-80.44,26.72,-80.44,"Law enforcement reported a funnel cloud near the intersection of US 98 and Conners Highway.","A developing area of low pressure over the Gulf of Mexico pulled a warm front north over South Florida during the early morning hours, leading to widespread showers and storms across the region. Additional strong storms developed during the early afternoon hours as a cold front moved through the region. Funnel clouds and strong wind gusts were reported with storms along this line as they moved through Palm Beach county.",134
610439,PALM BEACH CO.,HAVERHILL,01/15/2016,1338,Thunderstorm Wind,52.00, ,0,0,0,0,FL,EST-5,EG,102117,C,99,MFL,0,0,Newspaper, , , ,2,NNW,2,NNW,HAVERHILL,01/15/2016,1338,26.71,-80.13,26.71,-80.13,"Tree fell on car in the Century Village Neighborhood of West Palm Beach. Radar estimated winds of 60 mph in the vicinity at time of report. Palm Beach International Airport 3 miles to the southeast reported sustained winds of 38 mph with gust to 56 mph at 149 pm.","A developing area of low pressure over the Gulf of Mexico pulled a warm front north over South Florida during the early morning hours, leading to widespread showers and storms across the region. Additional strong storms developed during the early afternoon hours as a cold front moved through the region. Funnel clouds and strong wind gusts were reported with storms along this line as they moved through Palm Beach county.",135
610438,PALM BEACH CO.,BOCA RATON,01/15/2016,1356,Funnel Cloud, , ,0,0,0,0,FL,EST-5, ,102117,C,99,MFL,0,0,Public, , , ,12,W,12,W,BOCA RATON,01/15/2016,1356,26.35,-80.28,26.35,-80.28,"Funnel cloud observed well north of the intersection of Hillsboro Blvd and Nob Hill Road, north of North Parkland. Initial funnel cloud extended about 20 percent of the way down from the base of the clouds for approximately 1 minute. A second, smaller funnel cloud was also briefly observed just south of the first funnel.","A developing area of low pressure over the Gulf of Mexico pulled a warm front north over South Florida during the early morning hours, leading to widespread showers and storms across the region. Additional strong storms developed during the early afternoon hours as a cold front moved through the region. Funnel clouds and strong wind gusts were reported with storms along this line as they moved through Palm Beach county.",136
610440,MIAMI-DADE CO.,KEY BISCAYNE,01/15/2016,1533,Thunderstorm Wind,52.00, ,0,0,0,0,FL,EST-5,EG,102117,C,86,MFL,0,0,Fire Department/Rescue, , , ,3,ENE,3,ENE,KEY BISCAYNE,01/15/2016,1533,25.69,-80.17,25.69,-80.17,"Downed tree blocking the road along the 500 block of Ridgewood Road. Radar estimated winds in excess of 60 mph in the vicinity.","A developing area of low pressure over the Gulf of Mexico pulled a warm front north over South Florida during the early morning hours, leading to widespread showers and storms across the region. Additional strong storms developed during the early afternoon hours as a cold front moved through the region. Funnel clouds and strong wind gusts were reported with storms along this line as they moved through Palm Beach county.",137
609339,SARASOTA CO.,PINE SHRS,01/17/2016,310,Tornado, ,EF2,0,2,12000000,0,FL,EST-5, ,101881,C,115,TBW,0,0,NWS Storm Survey, ,1.15,350,1,WNW,1,S,SOUTH SARASOTA,01/17/2016,315,27.253,-82.5396,27.2663,-82.5284,"An NWS Storm Survey crew found damage to multiple homes and structures along the path of the tornado. One home on Siesta Key had the second floor collapse on to the first. Two people were injured in that home. The tornado was 350 yards wide as it came ashore on Siesta Key before narrowing to around 100 yards wide as it crossed the intercoastal waterways.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",138
609450,MANATEE CO.,PARMALEE,01/17/2016,327,Thunderstorm Wind,50.00, ,0,0,8000,0,FL,EST-5,EG,101881,C,81,TBW,0,0,Public, , , ,2,SSE,2,SSE,PARMALEE,01/17/2016,327,27.3412,-82.2059,27.3412,-82.2059,"A friend of a NWS employee reported the roof being peeled back on their trailer near Myakka City.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",139
609389,MANATEE CO.,OAK KNOLL,01/17/2016,335,Tornado, ,EF2,2,4,150000,0,FL,EST-5, ,101881,C,81,TBW,0,0,NWS Storm Survey, ,9.2,300,5,NE,4,N,DUETTE,01/17/2016,348,27.538,-82.219,27.642,-82.126,"The NWS Storm Survey found a single-wide mobile home destroyed and rolled over. Seven people were inside the home, two adults were killed with four injured. The tornado also destroyed a 2000 square foot barn. The damage was in a very rural, isolated area and the Manatee County Sheriffs surveyed the storm track by helicopter and found numerous trees down along the path.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",140
609404,CHARLOTTE CO.,GROVE CITY,01/17/2016,430,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,MG,101881,C,15,TBW,0,0,Public, , , ,3,S,3,S,GROVE CITY,01/17/2016,430,26.87,-82.32,26.87,-82.32,"A home weather station on Don Pedro Island measured a wind gust to 58 mph.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",141
609407,LEE CO.,BOKEELIA,01/17/2016,435,Thunderstorm Wind,50.00, ,0,0,15000,0,FL,EST-5,EG,101881,C,71,TBW,0,0,Law Enforcement, , , ,1,W,1,W,BOKEELIA,01/17/2016,435,26.7,-82.17,26.7,-82.17,"Local law enforcement reported several power poles and lines down along Tropical Lane in Bokeelia.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",142
610384,CHARLOTTE CO.,HARBOR VIEW,01/17/2016,443,Thunderstorm Wind,60.00, ,0,0,225000,0,FL,EST-5,EG,101881,C,15,TBW,0,0,Emergency Manager, , , ,2,ENE,2,ENE,HARBOR VIEW,01/17/2016,443,26.9328,-82.0466,26.9328,-82.0466,"Charlotte County Emergency Management reported that they received an estimated 60 different calls from home and business owners about wind damage around western Charlotte County on the morning of the 17th. A total of 17 screen pool enclosures were damaged and 22 business had damage to the plastic covering of illuminated signs. Other reported damage included trees and branches blown down and minor damage to soffit and fascia. The emergency manager also noted that this was the most significant ||Pictures were also relayed from broadcast media showing wind damage to the roof of a block walled commercial building. The pictures showed significant sections of the shingles and sub-roofing material were pulled up and deposited in the parking lot, resulting in water intrusion.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",143
617130,COASTAL COLLIER COUNTY (ZONE), ,01/17/2016,454,Coastal Flood, , ,0,0,1000,0,FL,EST-5, ,102136,Z,69,MFL,0,0,Law Enforcement, , , , , , , , ,01/17/2016,1000, , , , ,"Naples Fire Rescue and Police Departments reported approximately 1 foot of standing water and floating debris at the southern end of Gordon Drive. Up to 1.5 feet of standing water was also reported along 17th Ave South, east of 4th Street South, making the roads impassable. Water receded after 10 am EST. A few docks sustained minor damage in Marco Island during the same time frame. Starting time of event based on recorded surge at Naples Pier.||This event was likely associated with a meteotsunami, which is a rapid rise in ocean levels similar to that of a tsunami, but caused by meteorological forces. In this case, the squall line moving in from the Gulf of Mexico caused a localized surface pressure disturbance which traveled east with the line until reaching the coast.","A line of severe storms developed over the eastern Gulf of Mexico during the early morning hours as an area of low pressure moved across the Florida peninsula. The line moved onshore the Collier county coast early in the morning, producing a large swath of wind damage. Numerous additional reports of wind gusts 45 to 55 mph and minor tree damage were recorded along the east coast metro as the line moved eastwards and into the Atlantic. A storm surge was also recorded as the line made landfall along the Collier county coast.",144
609412,DE SOTO CO.,CUBITUS,01/17/2016,455,Thunderstorm Wind,50.00, ,0,0,10000,0,FL,EST-5,EG,101881,C,27,TBW,0,0,Law Enforcement, , , ,1,N,1,N,CUBITUS,01/17/2016,455,27.26,-81.85,27.26,-81.85,"Local law enforcement reported multiple downed trees along Hammock Road near Arcadia.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",145
609415,HARDEE CO.,WAUCHULA MUNI ARPT,01/17/2016,455,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101881,C,49,TBW,0,0,Department of Highways, , , ,4,E,4,E,WAUCHULA MUNI ARPT,01/17/2016,455,27.55,-81.71,27.55,-81.71,"There were reports of trees down blocking Cecil Durrance Road east of Wauchula.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",146
609414,HARDEE CO.,WAUCHULA MUNI ARPT,01/17/2016,455,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,101881,C,49,TBW,1,0,State Official, , , ,4,SE,4,SE,WAUCHULA MUNI ARPT,01/17/2016,455,27.52,-81.73,27.52,-81.73,"A Hardee County 911 operator relayed a report of a downed powerline on Colin Road near Wauchula. A resident came in contact with a live wire and was injured.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",147
609416,POLK CO.,FROSTPROOF,01/17/2016,500,Thunderstorm Wind,50.00, ,0,0,5000,0,FL,EST-5,EG,101881,C,105,TBW,0,0,Public, , , ,1,NW,1,NW,FROSTPROOF,01/17/2016,500,27.76,-81.54,27.76,-81.54,"A resident of Frostproof reported an awning was blown off their home.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",148
609417,LEE CO.,BAYSHORE,01/17/2016,505,Thunderstorm Wind,50.00, ,0,0,10000,0,FL,EST-5,EG,101881,C,71,TBW,0,0,Law Enforcement, , , ,2,NNW,2,NNW,BAYSHORE,01/17/2016,505,26.75,-81.83,26.75,-81.83,"Local law enforcement reported numerous power poles and lines down across Tammy Lane in North Fort Myers.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",149
610470,COLLIER CO.,NAPLES,01/17/2016,521,Thunderstorm Wind,78.00, ,0,0,0,0,FL,EST-5,EG,102136,C,21,MFL,0,0,NWS Storm Survey, , , ,1,NW,1,SSE,IMMOKALEE,01/17/2016,551,26.1349,-81.8071,26.4064,-81.4123,"A line of severe storms moved onshore the Collier county coast, producing a 30 mile long, 2-4 mile swath of damage starting in the Naples area and ending in Immokalee.||As the line storms moved onshore, it beached several catamarans in the vicinity of Naples Pier. Extensive tree damage occurred around the Port Royal, Aqualane Shores, Royal Harbor, and Olde Naples areas near the coast; including large uprooted trees and snapped tree trunks. As the line moved further inland, boat and dock damage occurred at the Port of Naples Marina, as well as damage to a nearby construction site. Extensive tree and minor outbuilding damage occurred in and near the Naples Zoo. ||To the north, several planes were damaged at the Naples Municipal Airport along with extensive tree, shed, and outbuilding damage in the vicinity of the airport. Intermittent damage occurred as the line moved further east across I-75, with more concentrated damage in the northwest portions of Golden Gate City. In addition to tree damage, numerous street signs were downed along with fence damage. Just to the northeast in Golden Gate Estates, a significant area of concentrated damage occurred with dozen of very large trees, power lines and fences downed along with heavily damaged outbuildings. Sporadic damage occurred further northeast through Orange Tree. The last area of observed damage was in the Immokalee Seminole Indian Reservation where winds damaged fences, power lines, outbuildings, and trees.||Wind gusts throughout the area of damage were 70 to 90 mph, supported by nearby measured gusts.","A line of severe storms developed over the eastern Gulf of Mexico during the early morning hours as an area of low pressure moved across the Florida peninsula. The line moved onshore the Collier county coast early in the morning, producing a large swath of wind damage. Numerous additional reports of wind gusts 45 to 55 mph and minor tree damage were recorded along the east coast metro as the line moved eastwards and into the Atlantic. A storm surge was also recorded as the line made landfall along the Collier county coast.",150
609419,LEE CO.,OLGA,01/17/2016,525,Thunderstorm Wind,55.00, ,0,0,10000,0,FL,EST-5,EG,101881,C,71,TBW,0,0,Law Enforcement, , , ,0,N,0,N,OLGA,01/17/2016,525,26.72,-81.7,26.72,-81.7,"Local law enforcement reported numerous large trees down on West Court Place in Buckingham.","A strong and deepening area of low pressure across the northern Gulf pushed a strong line of thunderstorms across the Florida peninsula. Numerous supercell thunderstorms were observed and a few produced strong tornadoes along and near the coast.",151
610468,COLLIER CO.,(APF)NAPLES MUNI ARP,01/17/2016,525,Thunderstorm Wind,73.00, ,0,0,0,0,FL,EST-5,MG,102136,C,21,MFL,0,0,Mesonet, , , ,1,E,1,E,(APF)NAPLES MUNI ARP,01/17/2016,525,26.15,-81.77,26.15,-81.77,"WeatherBug station at Naples Municipal Airport recorded a gust to 84 mph (73kts).","A line of severe storms developed over the eastern Gulf of Mexico during the early morning hours as an area of low pressure moved across the Florida peninsula. The line moved onshore the Collier county coast early in the morning, producing a large swath of wind damage. Numerous additional reports of wind gusts 45 to 55 mph and minor tree damage were recorded along the east coast metro as the line moved eastwards and into the Atlantic. A storm surge was also recorded as the line made landfall along the Collier county coast.",152
610467,COLLIER CO.,(APF)NAPLES MUNI ARP,01/17/2016,525,Thunderstorm Wind,71.00, ,0,0,0,0,FL,EST-5,MG,102136,C,21,MFL,0,0,ASOS, , , ,0,N,0,N,(APF)NAPLES MUNI ARP,01/17/2016,525,26.15,-81.78,26.15,-81.78,"Naples Municipal Airport measured a gust to 82 mph (71kts).","A line of severe storms developed over the eastern Gulf of Mexico during the early morning hours as an area of low pressure moved across the Florida peninsula. The line moved onshore the Collier county coast early in the morning, producing a large swath of wind damage. Numerous additional reports of wind gusts 45 to 55 mph and minor tree damage were recorded along the east coast metro as the line moved eastwards and into the Atlantic. A storm surge was also recorded as the line made landfall along the Collier county coast.",153
610469,COLLIER CO.,IMMOKALEE,01/17/2016,551,Thunderstorm Wind,69.00, ,0,0,0,0,FL,EST-5,MG,102136,C,21,MFL,0,0,Mesonet, , , ,1,S,1,S,IMMOKALEE,01/17/2016,551,26.41,-81.42,26.41,-81.42,"Gust to 79 mph (69kts) was recorded at the Seminole Tribe Reservation in Immokalee.","A line of severe storms developed over the eastern Gulf of Mexico during the early morning hours as an area of low pressure moved across the Florida peninsula. The line moved onshore the Collier county coast early in the morning, producing a large swath of wind damage. Numerous additional reports of wind gusts 45 to 55 mph and minor tree damage were recorded along the east coast metro as the line moved eastwards and into the Atlantic. A storm surge was also recorded as the line made landfall along the Collier county coast.",154
609610,MARTIN CO.,GOMEZ,01/17/2016,713,Tornado, ,EF1,0,0,100000,0,FL,EST-5, ,101918,C,85,MLB,0,0,NWS Storm Survey, ,0.8,75,1,N,1,NNE,GOMEZ,01/17/2016,715,27.0873,-80.1497,27.0963,-80.1416,"A NWS storm survey team determined an EF-1 tornado touched down in Hobe Sound, just east of U.S. Highway 1, in a wooded area between SE Courtney Terrace and SE Highpoint Way. Numerous uprooted trees (convergent pattern) indicated peak winds near 90 mph. The tornado then moved east-northeast and weakened to EF-0 strength, affecting a three block area before lifting near the intercoastal waterway between SE Marina Bay Drive and SE Palm Street. Eight homes sustained minor damage due to falling trees and debris penetration of windows. Four vehicles were also damaged from falling trees and flying debris. DI28 DOD3 EXP.","A low pressure system pushed a rapidly-moving squall line across east-central Florida during the morning. A thunderstorm within the line acquired rotation as moved from interior Martin County toward the coast and resulted in a brief tornado in the town of Hobe Sound.",155
