EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
723112,LAURENS CO.,BRAND,10/08/2017,1540,Tornado, ,EF2,0,0,250000,0,SC,EST-5, ,120712,C,59,GSP,0,0,NWS Storm Survey, ,7.69,200,1,SSE,2,N,TYLERSVILLE,10/08/2017,1553,34.51,-81.967,34.615,-81.922,"NWS storm survey found a second, stronger tornado touched down in Laurens County, approximately 4 miles north/northeast of where the first tornado lifted, or on the east side of Laurens, near the intersection of Fleming St Ext and Torrington Rd. Significant damage was observed along Irwin Rd, between Hazelnut Ct and Cashew Trl, where several manufactured homes were severely damaged or destroyed. An occupant of one of these homes was injured. The tornado continued north/northeast to near the intersection of I-385 and Highway 49. From there, the tornado traveled roughly along Highway 49. A frame home in this area had its roof completely removed and multiple cinder block and brick walls collapsed. Otherwise, the tornado continued to damage many outbuildings and blew down numerous trees and tree limbs. The tornado moved away from Highway 49 near the intersection of Highway 308 and while the damage path was lost in this rural area, dual pol radar data indicated the tornado likely continued north/northeast, crossing into Spartanburg County less than a mile north of Highway 49.","As the remnants of Tropical Cyclone Nate moved north across Alabama and into Middle Tennessee, outer rain bands associated with the cyclone and scattered thunderstorms developing ahead of the bands impacted Upstate South Carolina during the afternoon and evening. Multiple tornadoes, with a couple of strong tornadoes developed in association with some of these storms.",107
723113,SPARTANBURG CO.,ENOREE,10/08/2017,1553,Tornado, ,EF1,0,0,50000,0,SC,EST-5, ,120712,C,83,GSP,0,0,NWS Storm Survey, ,14.59,200,3,SE,1,WSW,GLENN SPGS,10/08/2017,1621,34.615,-81.919,34.816,-81.84,"NWS storm survey and dual pol radar data indicated a tornado crossed into Spartanburg County from Laurens County, just north of Highway 49. Damaged outbuildings and downed trees and large limbs were observed on Highway 92 and along Watson Rd near Cross Anchor Highway. The most significant damage in Spartanburg County was found in the Glenn Springs community, at the intersection of Highway 215 and Glenn Springs Rd, where an outbuilding was destroyed and others damaged, numerous trees were downed, and homes received minor structural damage.","As the remnants of Tropical Cyclone Nate moved north across Alabama and into Middle Tennessee, outer rain bands associated with the cyclone and scattered thunderstorms developing ahead of the bands impacted Upstate South Carolina during the afternoon and evening. Multiple tornadoes, with a couple of strong tornadoes developed in association with some of these storms.",108
723114,UNION CO.,WEST SPGS,10/08/2017,1634,Tornado, ,EF0,0,0,10000,0,SC,EST-5, ,120712,C,87,GSP,0,0,NWS Storm Survey, ,0.21,200,4,SSE,4,SSE,WEST SPGS,10/08/2017,1636,34.722,-81.745,34.725,-81.745,"NWS storm survey found a short tornado path in Union County along Haney Rd near the intersection of Mount Lebanon Rd. Damage was primarily limited to downed trees, although a couple of houses received minor exterior damage, while some underskirting was removed from a mobile home.","As the remnants of Tropical Cyclone Nate moved north across Alabama and into Middle Tennessee, outer rain bands associated with the cyclone and scattered thunderstorms developing ahead of the bands impacted Upstate South Carolina during the afternoon and evening. Multiple tornadoes, with a couple of strong tornadoes developed in association with some of these storms.",109
723117,GREENVILLE CO.,GOWENSVILLE,10/08/2017,1637,Tornado, ,EF1,0,0,50000,0,SC,EST-5, ,120712,C,45,GSP,0,0,NWS Storm Survey, ,1.38,200,4,NNW,5,NNW,GOWENSVILLE,10/08/2017,1640,35.174,-82.242,35.194,-82.242,"NWS storm survey found an area of tornado damage in the Lake Lanier area in extreme norteast Greenville County.  Tornado impacted the Lake Lanier area. The tornado initially touched down about a half mile south of the lake, blowing down numerous trees, causing mostly minor structural damage to homes and damaging multiple outbuildings, although one home did have a large part of its roof removed. Some trees fell on structures and vehicles. The tornado moved almost due north to the lake, with additional damage noted on both shores. No further damage was found north of the lake in South Carolina.","As the remnants of Tropical Cyclone Nate moved north across Alabama and into Middle Tennessee, outer rain bands associated with the cyclone and scattered thunderstorms developing ahead of the bands impacted Upstate South Carolina during the afternoon and evening. Multiple tornadoes, with a couple of strong tornadoes developed in association with some of these storms.",110
723269,SPARTANBURG CO.,CRESCENT,10/23/2017,1352,Tornado, ,EF1,0,0,50000,0,SC,EST-5, ,120756,C,83,GSP,0,0,NWS Storm Survey, ,12.68,100,2,ENE,1,ESE,ARCADIA,10/23/2017,1410,34.778,-82.085,34.943,-81.987,"NWS storm survey found the path of a tornado that began near the intersection of Highway 101 and Neilson Rd. The tornado moved north/northeast uprooting and snapping numerous trees along Greenpond Rd and Switzer Green Pond Rd. Some structural damage was also noted to homes in this area, mainly minor roof damage and damage to gutters and siding. The path of the tornado was lost in the area around Pearson Rd and pine Hills Rd, where it entered a heavily wooded valley near the Tyger River, but dual pol radar data indicated the tornado likely continued through this area. The track was picked up again in the area between Bethany Church Rd and Highway 290. Many downed trees were observed from that area northeast toward Reidville Rd, where damage became less intense and more sporadic. The tornado continued northeast to near the I-26/Highway 29 intersection, where the path made an eastward jog. Numerous trees were snapped and uprooted in neighborhood off Highway 29 just east of Westgate Mall. Although a distinct tornado path was lost in this area, extensive Straight-line wind damage continued downstream of the tornado path.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the Upstate in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. In fact, a Cherokee County tornado from the 23rd passed within several hundred feet of an event that occurred on the 8th.",111
723272,SPARTANBURG CO.,UNA,10/23/2017,1412,Tornado, ,EF2,0,1,1000000,0,SC,EST-5, ,120756,C,83,GSP,0,0,NWS Storm Survey, ,3.02,350,1,SW,2,NW,WHITNEY,10/23/2017,1418,34.972,-81.989,35,-81.948,"Nws survey found that a  second, more intense tornado touched down on the northwest side of Spartanburg, along Business 85 near Spartanburg Community College. The tornado reached its peak intensity almost immediately upon touching down, as a warehouse building near the intersection of Spring St and Simuel Rd suffered extensive damage, with the collapse of an exterior wall, and much of the roof removed. Multiple trailers were damaged or destroyed and several cars flipped in a parking lot at an adjacent business at|Garrett Rd and Spring St. A person who sought shelter in a glass booth under a metal awning structure at this location was hospitalized with burst ear drums due to the extreme change in air pressure. A  warehouse building also lost much of its roofing here. The tornado continued east/northeast, paralleling Business 85, snapping trees along New Cut Rd, and collapsing a wall at another warehouse style building on Buffington Rd. The tornado appeared to weaken considerably from this point, with damage primarily limited to downed trees and limbs until the path ended near the intersection of Business 85 and Highway 9.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the Upstate in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. In fact, a Cherokee County tornado from the 23rd passed within several hundred feet of an event that occurred on the 8th.",112
725075,CHEROKEE CO.,GRASSY POND,10/23/2017,1433,Tornado, ,EF1,0,0,5000,0,SC,EST-5, ,120756,C,21,GSP,0,0,NWS Storm Survey, ,3.28,150,9,W,8,WNW,GRASSY POND,10/23/2017,1440,35.138,-81.825,35.18,-81.798,"NWS Storm survey found the path of an EF1 tornado that began about 1 mile southeast of Chesnee near the Cherokee/Spartanburg county line. Damage associated with this tornado was largely confined to uprooted and snapped trees as it moved northeast, crossing Highway 11, Keg Town Mill Rd, and N Green River Rd before crossing into Rutherford County in North Carolina near Camp Ferry Rd. However, a couple of outbuildings were also damaged.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the Upstate in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. In fact, a Cherokee County tornado from the 23rd passed within several hundred feet of an event that occurred on the 8th.",113
723464,CHEROKEE CO.,GRASSY POND,10/23/2017,1436,Tornado, ,EF2,0,0,250000,0,SC,EST-5, ,120756,C,21,GSP,0,0,NWS Storm Survey, ,4.58,150,3,WSW,4,NNW,GRASSY POND,10/23/2017,1441,35.114,-81.727,35.178,-81.706,"NWS storm survey found the path of a strong tornado that touched down near the intersection of Farmington Rd and Meadowview Rd, with damage initially confined to downed trees. The tornado moved north/northeast to the|intersection of Fairview Rd and Highway 11, where two homes sustained EF2 damage, with much of the roofs of both homes removed. The tornado appeared to weaken northeast of this location, with damage confined mainly to minor structural damage and downed trees and power lines until it reached the area near the intersection of Furnace Mill Rd and Robb School Rd. A frame home slid off its foundation on W Diesel Dr, resulting in virtual destruction of the home. The path of the tornado through this area was less than 1000 ft west of a short track tornado that impacted the area around Robb School Rd and Twin Bridge Rd on October 8th 2017. The tornado weakened again from there, with damage confined to downed trees and tree limbs as it moved into Cleveland County between Twin Bridges Rd and McCraw Rd.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the Upstate in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. In fact, a Cherokee County tornado from the 23rd passed within several hundred feet of an event that occurred on the 8th.",114
725097,HORRY CO.,NIXONVILLE,10/23/2017,2127,Tornado, ,EF1,0,0,25000,0,SC,EST-5, ,121111,C,51,ILM,0,0,NWS Storm Survey, ,0.36,75,2,NW,2,NNW,NIXONVILLE,10/23/2017,2129,33.8506,-78.8966,33.855,-78.8933,"A storm survey conducted by the National Weather Service confirmed an EF-1 tornado touched down near the intersection of Old Reaves Ferry Rd. and Inman Cir. and tracked to the northeast. Considerable tree damage was observed between Inman Cir. and the Waccamaw River. The team observed numerous trees, up to 16 inches in diameter, snapped and many large limbs were also broken out of the tree tops. On the east side of Inman Cir., a window was blown out of a garage and the garage door buckled slightly. Winds were estimated to 95 mph. The tornado had a path length of just over a third of a mile and a maximum path width of 75 yards. The tornado was on the ground for less than 2 minutes.","This nocturnal severe weather event was characterized by strong dynamics aloft as a negatively tilted mid-level trough moved across the area. Instability was modest, but shear values were high.",115
744287,LEXINGTON CO.,GILBERT,04/15/2018,1303,Tornado, ,EF2,0,0,0,0,SC,EST-5, ,123495,C,63,CAE,0,0,NWS Storm Survey, ,2.98,200,1,SE,2,ESE,CLUBHOUSE XRDS,04/15/2018,1307,33.9101,-81.3645,33.9532,-81.3651,"The tornado began near Two Notch Rd near Hayes Crossing Rd. The tornado continued on a N to NNE path for approximately 3.0 miles, crossing Semm Sease Rd, Wire Rd,|Isiah Hall Rd, Crosby Rd, Austin McCartha Dr, then dissipating near the intersection of Windy Rd and Walter Taylor Rd. Numerous trees were snapped or uprooted along the path. This also includes small and large limbs downed. A few power lines were snapped along the path. The most destructive area was where the tornado moved through a group of 7 chicken houses along Semm Sease Rd. It was at this location that the tornado reached its maximum strength and path width. Several structures, vehicles |and two campers were damaged along the path. Peak winds were estimated to be 120 mph.","A strong upper level disturbance combined with strong atmospheric shear, and instability enhanced by diurnal heating, produced a line of thunderstorms, some of which were severe and included embedded tornadoes.",116
744285,LEXINGTON CO.,LEXINGTON,04/15/2018,1315,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,123495,C,63,CAE,0,0,NWS Storm Survey, ,0.43,100,3,NE,4,NE,LEXINGTON,04/15/2018,1316,34.011,-81.2106,34.0167,-81.2076,"The tornado damage began near Saddlebrooke Rd in Lexington. The tornado continued to the NNE for approximately 0.4 miles, ending along Kenwood Dr. just before John Preston Dr. Numerous hardwood and softwood trees were snapped and uprooted along the path of the tornado. A few trees were down on homes and vehicles. Peak winds were estimated to be 80 mph.","A strong upper level disturbance combined with strong atmospheric shear, and instability enhanced by diurnal heating, produced a line of thunderstorms, some of which were severe and included embedded tornadoes.",117
744286,LEXINGTON CO.,IRMO,04/15/2018,1316,Tornado, ,EF1,0,0,0,0,SC,EST-5, ,123495,C,63,CAE,0,0,NWS Storm Survey, ,2.33,150,3,S,1,SE,IRMO,04/15/2018,1318,34.0364,-81.1798,34.066,-81.1604,"Tornado damage began just south of Corley Mill Rd along Lee Kleckley Rd.  The tornado continued to the NNE and crossed the Saluda River at Saluda Shoals Park near  Woodwinds Dr in Irmo. The tornado continued to the NNE, ending near Lockner Rd before reaching Bower Pkwy and the Columbiana Station shopping center. Numerous hardwood and softwood trees were snapped and uprooted along the path of the tornado. Many trees were down on homes and vehicles. Peak winds were estimated to be 95 mph.","A strong upper level disturbance combined with strong atmospheric shear, and instability enhanced by diurnal heating, produced a line of thunderstorms, some of which were severe and included embedded tornadoes.",118
744288,FAIRFIELD CO.,FLINT HILL,04/15/2018,1346,Tornado, ,EF1,0,0,0,0,SC,EST-5, ,123495,C,39,CAE,0,0,NWS Storm Survey, ,4.18,100,2,E,2,N,BUCKLICK,04/15/2018,1350,34.4152,-80.9199,34.4743,-80.9045,"Tornado damage began just south of White Oak Church Rd, with the tornado moving in a N then NNE motion for about 4.4 miles. The tornado appears to have lifted along the western shore of Lake Wateree near Gunsite Rd where numerous large trees were uprooted or snapped, with several of them falling on homes. The strongest winds are|estimated to have been 95-105 mph.","A strong upper level disturbance combined with strong atmospheric shear, and instability enhanced by diurnal heating, produced a line of thunderstorms, some of which were severe and included embedded tornadoes.",119
751008,YORK CO.,LAKE WYLIE,04/15/2018,1358,Tornado, ,EF0,0,0,50000,0,SC,EST-5, ,125220,C,91,GSP,0,0,NWS Storm Survey, ,1.07,75,4,WSW,3,WSW,LAKE WYLIE,04/15/2018,1400,35.085,-81.116,35.097,-81.104,"NWS Storm Survey found the path of a weak tornado that began along Mountainview Road, where large tree branches were broken. The tornado moved very quickly northeast, crossing Highway 55, where it then passed through the Timberlake Subdivision. Several homes in the subdivision sustained roof, siding, and window damage. A number of hardwood trees were also uprooted, with large branches downed from others. A plastic fence also was destroyed. The tornado proceeded northeast, uprooting additional hardwood trees before dissipating near Kerrydale Ct.","Scattered to numerous afternoon thunderstorms developed ahead of a cold front from late morning through the afternoon across Upstate South Carolina. Several of the storms produced severe weather in the form of large hail and locally damaging winds.",120
759431,CALHOUN CO.,CAMERON,05/28/2018,1406,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,126699,C,17,CAE,0,0,NWS Storm Survey, ,0.29,150,1,E,1,E,CAMERON,05/28/2018,1407,33.5494,-80.6966,33.5534,-80.6953,"A National Weather Service storm survey team determined that a tornado touched down near the Cameron Community Center on Saint John Road and traveled north-northeastward for 0.3 miles before lifting. Damage included uplifted trees, damage to the community center roof and garage door, a roof torn off of a baseball dugout, metal roofing ripped from Saint John Baptist Church, and damage to fencing and signs. Damage was consistent with an EF-0 tornado with maximum wind speeds of 80 mph.","A thunderstorm produced a tornado in Calhoun Co, SC.",121
776440,HORRY CO.,MYRTLE BEACH,07/23/2018,1225,Tornado, ,EF0,0,0,500,0,SC,EST-5, ,129616,C,51,ILM,0,0,Social Media, ,0.06,15,1,S,1,S,MYRTLE BEACH,07/23/2018,1235,33.69,-78.88,33.6904,-78.8809,"A waterspout moved onto the beach near the 900 block of North Ocean Blvd. The 15 yard wide funnel proceeded toward the boardwalk for about 100 yards before dissipating and caused no apparent damage to structures. However, beach chairs and umbrellas were tossed into the air. The tornado was rated an EF-0 by a NWS Storm Survey with wind gusts estimated at no more than 65 mph.","Strong storms produced a tornado and a waterspout.",122
779846,ABBEVILLE CO.,FAIRS XRDS,08/01/2018,2130,Tornado, ,EF0,0,0,10000,0,SC,EST-5, ,130233,C,1,GSP,0,0,NWS Storm Survey, ,3.82,30,1,SE,1,SW,DUE WEST,08/01/2018,2143,34.269,-82.419,34.32,-82.393,"NWS storm survey confirmed a weak tornado touched down near the intersection of Highway 201 and Milford Dairy Rd and moved north-northeast for less than two miles before dissipating. Numerous trees were blown down along the path while a couple of outbuildings were heavily damaged.","Scattered thunderstorms and thunderstorm clusters developed across Upstate South Carolina during the afternoon and evening. One storm produced a brief, weak tornado near Due West in Abbeville County.",123
784858,HORRY CO.,MYRTLE BEACH,09/16/2018,1116,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,131188,C,51,ILM,0,0,Broadcast Media, ,0.09,15,1,E,1,E,MYRTLE BEACH,09/16/2018,1117,33.7,-78.87,33.7008,-78.8712,"Video captured a waterspout that came ashore as a tornado near 21st Ave in Myrtle Beach.","Hurricane Florence began its long Atlantic trek from the Cape Verde Islands in early September. It made landfall near Wrightsville Beach during the morning of September 14th. The barometric pressure at landfall was 959 millibars, or 28.32 inches.The strongest winds were recorded at 106 mph at Cape Lookout, as well as 105 mph measured at the Wilmington International Airport.  In addition to the strong storm surge, there was historic rainfall totals of 20 to 25 inches, with isolated totals of 35 inches in parts of Bladen and Robeson counties. Flash Flooding was severe and widespread, with many communities experiencing flooding for the first time. River flooding was epic, with dozens of main highways impassible. Significant flooding occurred for weeks after the storm had departed. The hurricane spawned 19 tornadoes, one causing significant damage to 8 structures in the Sydney community in Columbus county. The community at Lake Waccamaw experienced more damage than Hurricane Floyd in 1999, the previous benchmark for the area. Particulars for South Carolina: Fatalities: 9, Homes with major damage: 543.  Coastal evacuations: 455,000 evacuated. Power outages: 187,000. Population shelters: 68 with occupancy of 7500 at its peak. Cost: About 600 million dollars. In Marlboro County alone 34 state/56 county roads were damaged.",124
784859,HORRY CO.,MYRTLE BEACH,09/16/2018,1117,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,131188,C,51,ILM,0,0,NWS Storm Survey, ,0.41,30,1,NNE,2,N,MYRTLE BEACH,09/16/2018,1119,33.7201,-78.8751,33.7251,-78.879,"The tornado, associated with a line of storms trailing Tropical |Cyclone Florence, was shown live on air by a local television |station as viewed from their skycam. It caused minor damage to |the tops of pine trees, breaking out numerous small limbs and a |few large ones before it crossed Highway 17 moving west. |Additional minor tree damage occurred on the west side of Highway |17 before the fast moving tornado lifted.","Hurricane Florence began its long Atlantic trek from the Cape Verde Islands in early September. It made landfall near Wrightsville Beach during the morning of September 14th. The barometric pressure at landfall was 959 millibars, or 28.32 inches.The strongest winds were recorded at 106 mph at Cape Lookout, as well as 105 mph measured at the Wilmington International Airport.  In addition to the strong storm surge, there was historic rainfall totals of 20 to 25 inches, with isolated totals of 35 inches in parts of Bladen and Robeson counties. Flash Flooding was severe and widespread, with many communities experiencing flooding for the first time. River flooding was epic, with dozens of main highways impassible. Significant flooding occurred for weeks after the storm had departed. The hurricane spawned 19 tornadoes, one causing significant damage to 8 structures in the Sydney community in Columbus county. The community at Lake Waccamaw experienced more damage than Hurricane Floyd in 1999, the previous benchmark for the area. Particulars for South Carolina: Fatalities: 9, Homes with major damage: 543.  Coastal evacuations: 455,000 evacuated. Power outages: 187,000. Population shelters: 68 with occupancy of 7500 at its peak. Cost: About 600 million dollars. In Marlboro County alone 34 state/56 county roads were damaged.",125
784860,DILLON CO.,FLOYDALE,09/16/2018,1126,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,131188,C,33,ILM,0,0,NWS Storm Survey, ,0.24,30,1,NNE,1,NNE,FLOYDALE,09/16/2018,1127,34.3341,-79.3216,34.3375,-79.3212,"A weak tornado touched down south of Lester Road between the |Little Pee Dee River and Riverview Loop. It crossed Lester Road |moving north, and broke large limbs out of several trees. A few |small pine trees were also broken off and knocked across the road.","Hurricane Florence began its long Atlantic trek from the Cape Verde Islands in early September. It made landfall near Wrightsville Beach during the morning of September 14th. The barometric pressure at landfall was 959 millibars, or 28.32 inches.The strongest winds were recorded at 106 mph at Cape Lookout, as well as 105 mph measured at the Wilmington International Airport.  In addition to the strong storm surge, there was historic rainfall totals of 20 to 25 inches, with isolated totals of 35 inches in parts of Bladen and Robeson counties. Flash Flooding was severe and widespread, with many communities experiencing flooding for the first time. River flooding was epic, with dozens of main highways impassible. Significant flooding occurred for weeks after the storm had departed. The hurricane spawned 19 tornadoes, one causing significant damage to 8 structures in the Sydney community in Columbus county. The community at Lake Waccamaw experienced more damage than Hurricane Floyd in 1999, the previous benchmark for the area. Particulars for South Carolina: Fatalities: 9, Homes with major damage: 543.  Coastal evacuations: 455,000 evacuated. Power outages: 187,000. Population shelters: 68 with occupancy of 7500 at its peak. Cost: About 600 million dollars. In Marlboro County alone 34 state/56 county roads were damaged.",126
784864,DILLON CO.,HAMER,09/16/2018,1448,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,131188,C,33,ILM,0,0,NWS Storm Survey, ,2.78,30,1,SW,2,S,OAKLAND XRDS,09/16/2018,1458,34.4676,-79.3357,34.4966,-79.3696,"A tornado touched down near SR 17-198 just south of Vicksburg|Drive, and skipped north along the east side of West Country Club |Road. Several large limbs were were broken out of tree tops, along|with a few snapped small pine trees and hardwoods. Additional |minor tree damage was observed on the east side of Oscar Drive to |near the intersection with Harlees Bridge Road, where several|limbs were broken from the tops of oak trees.","Hurricane Florence began its long Atlantic trek from the Cape Verde Islands in early September. It made landfall near Wrightsville Beach during the morning of September 14th. The barometric pressure at landfall was 959 millibars, or 28.32 inches.The strongest winds were recorded at 106 mph at Cape Lookout, as well as 105 mph measured at the Wilmington International Airport.  In addition to the strong storm surge, there was historic rainfall totals of 20 to 25 inches, with isolated totals of 35 inches in parts of Bladen and Robeson counties. Flash Flooding was severe and widespread, with many communities experiencing flooding for the first time. River flooding was epic, with dozens of main highways impassible. Significant flooding occurred for weeks after the storm had departed. The hurricane spawned 19 tornadoes, one causing significant damage to 8 structures in the Sydney community in Columbus county. The community at Lake Waccamaw experienced more damage than Hurricane Floyd in 1999, the previous benchmark for the area. Particulars for South Carolina: Fatalities: 9, Homes with major damage: 543.  Coastal evacuations: 455,000 evacuated. Power outages: 187,000. Population shelters: 68 with occupancy of 7500 at its peak. Cost: About 600 million dollars. In Marlboro County alone 34 state/56 county roads were damaged.",127
784865,DILLON CO.,OAKLAND XRDS,09/16/2018,1659,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,131188,C,33,ILM,0,0,NWS Storm Survey, ,0.71,30,2,SE,1,SE,OAKLAND XRDS,09/16/2018,1701,34.5073,-79.3487,34.517,-79.3529,"A tornado broke large limbs out of the tops of trees on the east |side of Blue Moon Drive. It moved north across open field, then |broke additional limbs from trees before crossing Harlees Bridge|Road. Several small pine trees were snapped along the north side|of Harlees Bridge Road.","Hurricane Florence began its long Atlantic trek from the Cape Verde Islands in early September. It made landfall near Wrightsville Beach during the morning of September 14th. The barometric pressure at landfall was 959 millibars, or 28.32 inches.The strongest winds were recorded at 106 mph at Cape Lookout, as well as 105 mph measured at the Wilmington International Airport.  In addition to the strong storm surge, there was historic rainfall totals of 20 to 25 inches, with isolated totals of 35 inches in parts of Bladen and Robeson counties. Flash Flooding was severe and widespread, with many communities experiencing flooding for the first time. River flooding was epic, with dozens of main highways impassible. Significant flooding occurred for weeks after the storm had departed. The hurricane spawned 19 tornadoes, one causing significant damage to 8 structures in the Sydney community in Columbus county. The community at Lake Waccamaw experienced more damage than Hurricane Floyd in 1999, the previous benchmark for the area. Particulars for South Carolina: Fatalities: 9, Homes with major damage: 543.  Coastal evacuations: 455,000 evacuated. Power outages: 187,000. Population shelters: 68 with occupancy of 7500 at its peak. Cost: About 600 million dollars. In Marlboro County alone 34 state/56 county roads were damaged.",128
784857,HORRY CO.,CAMP SWAMP,09/16/2018,2016,Tornado, ,EF0,0,0,5000,0,SC,EST-5, ,131188,C,51,ILM,0,0,NWS Storm Survey, ,0.14,30,1,SW,1,SW,CAMP SWAMP,09/16/2018,2017,34.01,-78.76,34.0119,-78.761,"A tornado touched down in northern Horry County causing spotty damage to pine trees and minor roof damage.","Hurricane Florence began its long Atlantic trek from the Cape Verde Islands in early September. It made landfall near Wrightsville Beach during the morning of September 14th. The barometric pressure at landfall was 959 millibars, or 28.32 inches.The strongest winds were recorded at 106 mph at Cape Lookout, as well as 105 mph measured at the Wilmington International Airport.  In addition to the strong storm surge, there was historic rainfall totals of 20 to 25 inches, with isolated totals of 35 inches in parts of Bladen and Robeson counties. Flash Flooding was severe and widespread, with many communities experiencing flooding for the first time. River flooding was epic, with dozens of main highways impassible. Significant flooding occurred for weeks after the storm had departed. The hurricane spawned 19 tornadoes, one causing significant damage to 8 structures in the Sydney community in Columbus county. The community at Lake Waccamaw experienced more damage than Hurricane Floyd in 1999, the previous benchmark for the area. Particulars for South Carolina: Fatalities: 9, Homes with major damage: 543.  Coastal evacuations: 455,000 evacuated. Power outages: 187,000. Population shelters: 68 with occupancy of 7500 at its peak. Cost: About 600 million dollars. In Marlboro County alone 34 state/56 county roads were damaged.",129
789383,ORANGEBURG CO.,BRANCHVILLE,10/10/2018,2217,Tornado, ,EF0,0,0,0,0,SC,EST-5, ,130410,C,75,CAE,0,0,NWS Storm Survey, ,1.25,25,0,W,1,NNW,BRANCHVILLE,10/10/2018,2220,33.2505,-80.8285,33.2685,-80.8311,"Tornado, associated with Tropical Storm Michael, touched down near Edward St near Branchville and traveled a little over one mile northward to Calhoun St, causing minor damage to trees.","An area of disturbed weather over the NW Caribbean Sea organized and became Tropical Depression #14 early on Sunday October 7th.    The cyclone continued to organize while moving very slowly north, just east of the Yucatan peninsula, becoming Tropical Storm Michael on Sunday afternoon October 7th.  The cyclone further developed while moving slowly north, reaching Hurricane status Monday morning October 8th.   The cyclone accelerated northward into the Gulf of Mexico while continuing to strengthen, making landfall on the Florida panhandle as a category 4 hurricane Wednesday morning October 10th.   The cyclone then turned to the NE and accelerated further, while weakening over land, moving through the Central Savannah River Area (CSRA) of GA and the Midlands of SC as a Tropical Storm, late Wednesday night October 10th into the morning of Thursday October 11th.  ||The storm spawned 4 weak tornadoes across the Midlands of SC, 3 in Orangeburg Co and 1 in Richland Co. ||Across the Midlands of SC, the highest measured peak wind gust, associated with the cyclone, was 53 MPH at Orangeburg Municipal Airport. Numerous reports of downed trees were received. The highest total rainfall amount was 8.23 inches at the Carolina Sandhills National Wildlife Refuge in central Chesterfield Co SC.  Some reports of flooding were received.",130
